t10	thrL		0.0
t10	fixB		49.744952178533474
t10	ftsI		49.652321630804074
t10	yadF		99.59969788519638
t10	map		9.928211586901764
t10	dnaQ		9.980848153214774
t10	trs5_1		53.246062992125985
t10	ykgB		99.5514950166113
t10	mhpR		49.54593453009504
t10	aroL		9.91030534351145
t10	cyoB		49.753892516323454
t10	adk		99.65683229813665
t10	allC		49.85991902834008
t10	ybcW		0.0
t10	ybdL		9.986206896551725
t10	leuS		99.73276529821844
t10	kdpD		49.78464977645306
t10	tolQ		9.763005780346822
t10	ybhL		49.85653409090909
t10	ybiK		99.82487046632124
t10	ltaE		498.27172827172825
t10	ycaI		49.917164816396244
t10	ycbZ		49.902272727272724
t10	torD		99.48747913188647
t10	ymdB		9.938086303939963
t10	maf		49.492776886035315
t10	phoQ		49.77945205479452
t10	ycgI		0.0
t10	kdsA		49.921545667447305
t10	yciD		9.863636363636363
t10	ycjL		49.96134020618557
t10	ydaL		99.91119005328596
t10	ynbE		0.0
t10	tehB		49.74536256323778
t10	yddL		0.0
t10	ydeY		99.79571984435798
t10	essQ		0.0
t10	ydgE		0.0
t10	ydhH		49.7736699729486
t10	sufA		99.86684782608695
t10	ydjM		49.91029900332226
t10	ydjF		9.878627968337732
t10	pabB		49.88905216752388
t10	pykA		99.71428571428571
t10	otsA		9.95435393258427
t10	fliL		49.685344827586206
t10	yi21_3		9.75609756097561
t10	rfbA		99.5266742338252
t10	yegQ		498.26524614254225
t10	yehY		9.917026793431289
t10	yeiQ		49.81241473396999
t10	ompC		99.77697189483227
t10	pmrD		0.0
t10	yfcF		9.936335403726709
t10	yfcZ		0.0
t10	ypdG		99.77626303127506
t10	amiA		49.890678941311855
t10	nlpB		49.91899710703954
t10	pbpC		49.9204152249135
t10	yfhH		99.73804347826086
t10	trmD		49.88787483702738
t10	ygaD		49.80281690140845
t10	nlpD		498.7690956979807
t10	rumA		99.84473481936972
t10	ygdP		9.981132075471699
t10	ygeZ		9.91696492483894
t10	sbm		49.850746268656714
t10	yggH		99.2364394993046
t10	yghA		49.94683257918552
t10	yqiG		9.963083164300203
t10	ygjU		49.87942122186495
t10	agaA		99.21272365805169
t10	rrmJ		49.84419713831478
t10	yhcH		49.95474137931034
t10	envR		9.953172205438067
t10	rpsC		99.45363766048501
t10	yhfA		498.4504950495049
t10	yrfG		9.934081346423563
t10	yrhA		49.94471153846154
t10	yhhJ		99.23868677905945
t10	yhjJ		49.9264705882353
t10	xylH		49.864521591871295
t10	grxC		0.0
t10	recG		99.43873137914464
t10	dgoR		9.849056603773585
t10	atpE		0.0
t10	rffG		49.890346766635425
t10	yigP		99.64297520661157
t10	yihW		49.7663782447466
t10	glpF		9.931360946745562
t10	coaA		498.6852631578947
t10	yjbD		0.0
t10	yjcE		49.74044875682232
t10	phnB		48.887133182844245
t10	sugE		9.740899357601712
t10	ulaA		99.69325997248968
t10	cybC		0.0
t10	yjhB		498.7564604541895
t10	gntP		49.90469099032018
t10	yjjP		99.62545018007202
t1	thrL		0.0
t1	fixB		48.45908607863974
t1	ftsI		47.73386183465459
t1	yadF		9.516616314199396
t1	map		95.34005037783375
t1	dnaQ		9.439124487004104
t1	trs5_1		48.37303149606299
t1	ykgB		9.800664451827242
t1	mhpR		47.83526927138332
t1	aroL		97.70992366412214
t1	cyoB		47.408337518834756
t1	adk		9.472049689440993
t1	allC		48.66234817813765
t1	ybcW		0.0
t1	ybdL		97.32586206896552
t1	leuS		9.721146398140975
t1	kdpD		48.24888226527571
t1	tolQ		9.393063583815028
t1	ybhL		46.77414772727273
t1	ybiK		9.277720207253886
t1	ltaE		482.1178821178821
t1	ycaI		48.505550811272414
t1	ycbZ		49.08863636363636
t1	torD		8.569282136894826
t1	ymdB		97.5609756097561
t1	maf		48.154093097913325
t1	phoQ		48.012328767123286
t1	ycgI		0.0
t1	kdsA		48.00936768149883
t1	yciD		97.4921630094044
t1	ycjL		48.84020618556701
t1	ydaL		9.769094138543517
t1	ynbE		0.0
t1	tehB		47.38617200674536
t1	yddL		0.0
t1	ydeY		9.33852140077821
t1	essQ		0.0
t1	ydgE		0.0
t1	ydhH		48.06131650135257
t1	sufA		9.23913043478261
t1	ydjM		47.3421926910299
t1	ydjF		9.630606860158311
t1	pabB		47.390154298310065
t1	pykA		9.847434119278779
t1	otsA		96.83848314606742
t1	fliL		47.8125
t1	yi21_3		8.658536585365853
t1	rfbA		9.194097616345063
t1	yegQ		478.60249816311534
t1	yehY		96.62921348314607
t1	yeiQ		48.77216916780355
t1	ompC		9.519492293744333
t1	pmrD		0.0
t1	yfcF		9.158385093167702
t1	yfcZ		0.0
t1	ypdG		9.461106655974339
t1	amiA		47.638665132336016
t1	nlpB		49.178399228543874
t1	pbpC		48.6159169550173
t1	yfhH		9.456521739130435
t1	trmD		49.152542372881356
t1	ygaD		48.48692152917505
t1	nlpD		482.24407374890257
t1	rumA		9.761721752498078
t1	ygdP		96.41132075471698
t1	ygeZ		9.47816750178955
t1	sbm		47.27985074626866
t1	yggH		9.418636995827539
t1	yghA		48.755656108597286
t1	yqiG		96.06490872210954
t1	ygjU		48.47266881028939
t1	agaA		9.74155069582505
t1	rrmJ		47.05882352941177
t1	yhcH		48.922413793103445
t1	envR		95.24622356495469
t1	rpsC		9.803138373751784
t1	yhfA		480.43564356435644
t1	yrfG		8.976157082748948
t1	yrhA		48.55769230769231
t1	yhhJ		9.849157054125998
t1	yhjJ		47.7927807486631
t1	xylH		48.17781541066893
t1	grxC		0.0
t1	recG		9.662181643440654
t1	dgoR		95.933236574746
t1	atpE		0.0
t1	rffG		47.79756326148079
t1	yigP		9.748760330578513
t1	yihW		48.4548825710754
t1	glpF		96.33136094674556
t1	coaA		480.2105263157895
t1	yjbD		0.0
t1	yjcE		48.756822316555485
t1	phnB		46.419864559819416
t1	sugE		88.54817987152035
t1	ulaA		9.310866574965612
t1	cybC		0.0
t1	yjhB		480.4197337509789
t1	gntP		48.54802680565897
t1	yjjP		9.843937575030012
t2	thrL		0.0
t2	fixB		48.45908607863974
t2	ftsI		47.73386183465459
t2	yadF		19.184290030211482
t2	map		85.39042821158691
t2	dnaQ		18.87824897400821
t2	trs5_1		48.51279527559055
t2	ykgB		19.601328903654483
t2	mhpR		47.83526927138332
t2	aroL		87.3969465648855
t2	cyoB		47.408337518834756
t2	adk		19.25465838509317
t2	allC		48.66234817813765
t2	ybcW		0.0
t2	ybdL		87.5844827586207
t2	leuS		19.44229279628195
t2	kdpD		48.396423248882265
t2	tolQ		18.641618497109828
t2	ybhL		46.77414772727273
t2	ybiK		18.81139896373057
t2	ltaE		482.1178821178821
t2	ycaI		48.505550811272414
t2	ycbZ		49.08863636363636
t2	torD		18.202003338898162
t2	ymdB		87.61726078799249
t2	maf		48.154093097913325
t2	phoQ		48.012328767123286
t2	ycgI		0.0
t2	kdsA		48.00936768149883
t2	yciD		87.7742946708464
t2	ycjL		48.84020618556701
t2	ydaL		19.715808170515096
t2	ynbE		0.0
t2	tehB		47.38617200674536
t2	yddL		0.0
t2	ydeY		18.77237354085603
t2	essQ		0.0
t2	ydgE		0.0
t2	ydhH		48.06131650135257
t2	sufA		19.28804347826087
t2	ydjM		47.3421926910299
t2	ydjF		19.261213720316622
t2	pabB		47.390154298310065
t2	pykA		19.486823855755894
t2	otsA		86.86657303370787
t2	fliL		47.8125
t2	yi21_3		8.048780487804878
t2	rfbA		18.728717366628832
t2	yegQ		478.60249816311534
t2	yehY		87.1218668971478
t2	yeiQ		48.77216916780355
t2	ompC		19.038984587488667
t2	pmrD		0.0
t2	yfcF		18.940993788819874
t2	yfcZ		0.0
t2	ypdG		19.24458700882117
t2	amiA		47.638665132336016
t2	nlpB		49.178399228543874
t2	pbpC		48.6159169550173
t2	yfhH		19.23913043478261
t2	trmD		49.152542372881356
t2	ygaD		48.48692152917505
t2	nlpD		482.24407374890257
t2	rumA		19.36817832436587
t2	ygdP		86.78867924528302
t2	ygeZ		19.012884753042233
t2	sbm		47.27985074626866
t2	yggH		18.564673157162726
t2	yghA		48.755656108597286
t2	yqiG		86.49087221095334
t2	ygjU		48.47266881028939
t2	agaA		19.08548707753479
t2	rrmJ		48.80445151033386
t2	yhcH		48.922413793103445
t2	envR		85.51208459214502
t2	rpsC		19.55064194008559
t2	yhfA		480.43564356435644
t2	yrfG		18.653576437587656
t2	yrhA		48.55769230769231
t2	yhhJ		19.520851818988465
t2	yhjJ		47.7927807486631
t2	xylH		48.17781541066893
t2	grxC		0.0
t2	recG		18.860163382988947
t2	dgoR		86.2089985486212
t2	atpE		0.0
t2	rffG		47.79756326148079
t2	yigP		19.170247933884298
t2	yihW		48.4548825710754
t2	glpF		86.3905325443787
t2	coaA		480.8336842105263
t2	yjbD		0.0
t2	yjcE		48.756822316555485
t2	phnB		46.419864559819416
t2	sugE		79.49036402569592
t2	ulaA		19.463548830811554
t2	cybC		0.0
t2	yjhB		480.4197337509789
t2	gntP		48.54802680565897
t2	yjjP		19.56782713085234
t3	thrL		0.0
t3	fixB		48.45908607863974
t3	ftsI		47.73386183465459
t3	yadF		28.851963746223564
t3	map		75.94458438287154
t3	dnaQ		28.317373461012313
t3	trs5_1		47.03838582677165
t3	ykgB		28.903654485049834
t3	mhpR		47.83526927138332
t3	aroL		77.47328244274809
t3	cyoB		47.408337518834756
t3	adk		29.19254658385093
t3	allC		48.66234817813765
t3	ybcW		0.0
t3	ybdL		77.75689655172414
t3	leuS		29.0859798605732
t3	kdpD		48.396423248882265
t3	tolQ		28.32369942196532
t3	ybhL		46.77414772727273
t3	ybiK		27.88082901554404
t3	ltaE		482.1178821178821
t3	ycaI		48.505550811272414
t3	ycbZ		49.08863636363636
t3	torD		28.218697829716195
t3	ymdB		77.86116322701689
t3	maf		48.154093097913325
t3	phoQ		48.012328767123286
t3	ycgI		0.0
t3	kdsA		48.00936768149883
t3	yciD		77.89968652037618
t3	ycjL		48.84020618556701
t3	ydaL		29.30728241563055
t3	ynbE		0.0
t3	tehB		47.38617200674536
t3	yddL		0.0
t3	ydeY		28.59727626459144
t3	essQ		0.0
t3	ydgE		0.0
t3	ydhH		48.06131650135257
t3	sufA		29.342391304347824
t3	ydjM		47.3421926910299
t3	ydjF		28.889182058047492
t3	pabB		47.390154298310065
t3	pykA		28.848821081830792
t3	otsA		77.24578651685393
t3	fliL		47.8125
t3	yi21_3		7.195121951219512
t3	rfbA		28.37684449489217
t3	yegQ		478.60249816311534
t3	yehY		77.52808988764045
t3	yeiQ		48.77216916780355
t3	ompC		28.921124206708974
t3	pmrD		0.0
t3	yfcF		28.72360248447205
t3	yfcZ		0.0
t3	ypdG		28.947874899759423
t3	amiA		47.638665132336016
t3	nlpB		49.178399228543874
t3	pbpC		48.6159169550173
t3	yfhH		29.130434782608695
t3	trmD		49.152542372881356
t3	ygaD		48.48692152917505
t3	nlpD		483.225636523266
t3	rumA		29.12990007686395
t3	ygdP		77.16603773584906
t3	ygeZ		28.86184681460272
t3	sbm		47.27985074626866
t3	yggH		28.108484005563284
t3	yghA		48.755656108597286
t3	yqiG		77.03853955375254
t3	ygjU		48.47266881028939
t3	agaA		28.628230616302186
t3	rrmJ		48.80445151033386
t3	yhcH		48.922413793103445
t3	envR		76.12537764350454
t3	rpsC		29.19971469329529
t3	yhfA		480.43564356435644
t3	yrfG		28.050490883590463
t3	yrhA		48.55769230769231
t3	yhhJ		29.103815439219165
t3	yhjJ		47.7927807486631
t3	xylH		48.17781541066893
t3	grxC		0.0
t3	recG		28.48630466122057
t3	dgoR		76.48766328011611
t3	atpE		0.0
t3	rffG		47.79756326148079
t3	yigP		28.75371900826446
t3	yihW		48.4548825710754
t3	glpF		76.68639053254438
t3	coaA		480.8336842105263
t3	yjbD		0.0
t3	yjcE		48.756822316555485
t3	phnB		46.419864559819416
t3	sugE		70.22912205567452
t3	ulaA		28.88583218707015
t3	cybC		0.0
t3	yjhB		480.4197337509789
t3	gntP		48.54802680565897
t3	yjjP		29.051620648259302
t4	thrL		0.0
t4	fixB		48.45908607863974
t4	ftsI		47.73386183465459
t4	yadF		38.670694864048336
t4	map		66.24685138539043
t4	dnaQ		37.75649794801642
t4	trs5_1		49.556102362204726
t4	ykgB		38.8671096345515
t4	mhpR		47.83526927138332
t4	aroL		67.93129770992367
t4	cyoB		47.408337518834756
t4	adk		38.81987577639752
t4	allC		48.66234817813765
t4	ybcW		0.0
t4	ybdL		68.10172413793103
t4	leuS		39.0007745933385
t4	kdpD		48.396423248882265
t4	tolQ		37.57225433526011
t4	ybhL		46.77414772727273
t4	ybiK		37.39792746113989
